2,3.000000,252.000000,5.250000,49.558824,43.676471,114.058824
2,3.000000,1118.000000,6.833333,47.736842,40.505263,121.557895
2,5.000000,392.000000,4.800000,57.200000,50.861538,115.907692
2,5.000000,306.000000,6.250000,51.522727,46.204545,120.909091
2,3.000000,120.000000,5.000000,56.629630,50.074074,114.666667
2,3.000000,128.000000,5.333333,58.380952,54.285714,108.476190
2,3.000000,663.000000,3.571429,41.365385,35.865385,125.634615
2,2.000000,396.000000,8.000000,46.156863,39.509804,114.333333
2,3.000000,130.000000,4.333333,36.583333,30.625000,119.041667
2,2.000000,483.000000,16.500000,47.607843,41.392157,112.607843
2,2.000000,469.000000,16.000000,46.291667,40.187500,114.000000
2,4.000000,259.000000,4.500000,35.243902,28.951220,116.780488
2,2.000000,511.000000,11.666667,46.222222,39.796296,109.907407
2,5.000000,168.000000,3.000000,31.966667,25.266667,118.533333
2,2.000000,539.000000,18.500000,46.615385,39.153846,111.184615
2,5.000000,168.000000,3.000000,32.387097,24.870968,118.741935
2,2.000000,539.000000,12.333333,45.677419,38.596774,111.725806
2,3.000000,136.000000,5.666667,42.413793,37.586207,124.413793
2,2.000000,385.000000,37.000000,49.506494,41.857143,115.636364
2,2.000000,285.000000,14.000000,59.478261,54.826087,118.086957
2,7.000000,105.000000,2.000000,60.818182,58.363636,119.454545
2,2.000000,196.000000,12.000000,60.261905,53.880952,112.904762
2,2.000000,204.000000,25.000000,60.952381,54.452381,112.880952
2,4.000000,154.000000,2.750000,67.409091,62.954545,123.500000
2,2.000000,285.000000,14.000000,58.595238,51.285714,109.761905
